FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
,S4U01616_20170620_222831.wav,0,0,11.694,S4U01616_20170620_222831_001,20/06/2017,22:28:31,22,20/06/2017,10:28:31,10,PIPPIP,19,16,0.842,0.808967,PIPPYG,19,49.091,25.27,2.954,60.627,48.492,51.539,478.111,50.216,1.455,467.352,2.41,7.13,1,PIPPIP
,S4U01616_20170620_222844.wav,0,0,15,S4U01616_20170620_222844_001,20/06/2017,22:28:44,22,20/06/2017,10:28:44,10,PIPPIP,68,61,0.897,0.817875,PIPPYG,68,48.516,26.24,3.087,61.919,47.867,50.987,218.654,49.367,1.728,524.859,2.744,19.73,1,PIPPIP
,S4U01616_20170620_222901.wav,0,0,15,S4U01616_20170620_222901_001,20/06/2017,22:29:01,22,20/06/2017,10:29:01,10,PIPPIP,46,43,0.935,0.843842,PIPPYG,46,48.456,30.08,3.063,59.097,47.855,50.42,303.232,49.258,1.608,420.137,2.545,13.61,1,PIPPIP
,S4U01616_20170620_222918.wav,0,0,15,S4U01616_20170620_222918_001,20/06/2017,22:29:18,22,20/06/2017,10:29:18,10,PIPPIP,61,53,0.869,0.836078,PIPPYG,61,48.729,17.06,3.265,63.464,47.938,51.26,209.585,49.461,1.8,565.179,2.755,19.3,1,PIPPIP
,S4U01616_20170620_222936.wav,0,0,15,S4U01616_20170620_222936_001,20/06/2017,22:29:36,22,20/06/2017,10:29:36,10,PIPPIP,82,67,0.817,0.789546,PIPPYG,82,48.73,36.06,3.305,64.375,48.165,51.599,178.406,49.905,1.841,481.362,2.94,21.14,1,PIPPIP
,S4U01616_20170620_222953.wav,0,0,15,S4U01616_20170620_222953_001,20/06/2017,22:29:53,22,20/06/2017,10:29:53,10,PIPPIP,94,72,0.766,0.752896,PIPPYG,94,48.908,23.93,3.399,61.128,48.206,51.082,157.86,49.658,1.921,458.571,2.953,28.67,1,PIPPIP
,S4U01616_20170620_223010.wav,0,0,7.394,S4U01616_20170620_223010_001,20/06/2017,22:30:10,22,20/06/2017,10:30:10,10,PIPPIP,19,8,0.421,0.502541,PIPPYG,19,50.072,37.23,2.742,62.287,49.311,52.236,226.125,50.963,1.637,573.565,2.382,6.95,1,PIPPIP
,S4U01616_20170620_223019.wav,0,0,15,S4U01616_20170620_223019_001,20/06/2017,22:30:19,22,20/06/2017,10:30:19,10,PIPPIP,98,77,0.786,0.703914,PIPNAT,98,46.721,15.15,3.473,55.789,45.903,48.189,147.089,47.274,1.854,391.053,2.868,31.24,1,PIPPIP
,S4U01616_20170620_223036.wav,0,0,10.366,S4U01616_20170620_223036_001,20/06/2017,22:30:36,22,20/06/2017,10:30:36,10,PIPPIP,26,24,0.923,0.848504,PIPPYG,26,48.579,23.19,3.99,59.849,47.778,50.318,283.114,49.248,2.189,490.979,3.348,7.75,1,PIPPIP
,S4U01616_20170620_223048.wav,0,0,12.202,S4U01616_20170620_223048_001,20/06/2017,22:30:48,22,20/06/2017,10:30:48,10,PIPPIP,37,27,0.73,0.723527,PIPPYG,37,49.473,-2.03,3.007,60.641,48.331,51.162,250.089,49.837,1.609,416.298,2.574,13.15,1,PIPPIP
,S4U01616_20170620_223103.wav,0,0,15,S4U01616_20170620_223103_001,20/06/2017,22:31:03,22,20/06/2017,10:31:03,10,PIPPIP,56,46,0.821,0.734052,PIPPYG,56,48.953,26.14,3.081,59.267,48.413,50.863,269.68,49.892,1.51,426.561,2.646,17.05,1,PIPPIP
,S4U01616_20170620_223120.wav,0,0,15,S4U01616_20170620_223120_001,20/06/2017,22:31:20,22,20/06/2017,10:31:20,10,PIPPIP,37,22,0.595,0.547118,PIPPYG,37,49.694,26.89,3.18,60.484,48.859,51.483,358.173,50.52,1.779,460.126,2.693,12.32,1,PIPPIP
,S4U01616_20170620_223137.wav,0,0,10.23,S4U01616_20170620_223137_001,20/06/2017,22:31:37,22,20/06/2017,10:31:37,10,PIPPIP,27,24,0.889,0.777628,PIPPYG,27,48.774,32.66,3.577,58.287,48.273,50.464,273.426,49.645,1.799,432.627,2.998,7.69,1,PIPPIP
,S4U01616_20170620_223149.wav,0,0,6.078,S4U01616_20170620_223149_001,20/06/2017,22:31:49,22,20/06/2017,10:31:49,10,PIPPIP,17,10,0.588,0.581558,PIPPYG,17,49.766,-3.1,3.206,61.54,48.873,51.726,255.226,50.341,1.667,521.21,2.848,5.69,1,PIPPIP
,S4U01616_20170620_223157.wav,0,0,9.846,S4U01616_20170620_223157_001,20/06/2017,22:31:57,22,20/06/2017,10:31:57,10,PIPPIP,30,16,0.533,0.635798,PIPPYG,30,49.244,6.2,3.08,57.309,48.424,50.65,244.909,49.567,1.828,406.665,2.839,9.6,1,PIPPIP
,S4U01616_20170620_223209.wav,0,0,14.702,S4U01616_20170620_223209_001,20/06/2017,22:32:09,22,20/06/2017,10:32:09,10,PIPPIP,41,26,0.634,0.683929,PIPPYG,41,49.589,31.75,3.126,61.556,48.795,51.557,288.473,50.424,1.589,529.509,2.536,14.2,1,PIPPIP
,S4U01616_20170620_223227.wav,0,0,8.076,S4U01616_20170620_223227_001,20/06/2017,22:32:27,22,20/06/2017,10:32:27,10,PIPPIP,25,14,0.56,0.702677,PIPPYG,25,49.37,20.99,3.784,62.498,48.549,51.432,326.576,50.157,1.912,574.091,3.139,9.6,1,PIPPIP
,S4U01616_20170620_223237.wav,0,0,15,S4U01616_20170620_223237_001,20/06/2017,22:32:37,22,20/06/2017,10:32:37,10,PIPPIP,92,75,0.815,0.733911,PIPPYG,92,48.604,30.74,3.149,62.328,48.089,51.157,162.394,49.62,1.659,547.976,2.745,23.95,1,PIPPIP
,S4U01616_20170620_223254.wav,0,0,8.446,S4U01616_20170620_223254_001,20/06/2017,22:32:54,22,20/06/2017,10:32:54,10,PIPPIP,23,12,0.522,0.597052,PIPPYG,23,49.374,4.06,3.083,56.987,48.482,50.634,335.63,49.794,1.802,364.585,2.744,6.98,1,PIPPIP
,S4U01616_20170620_223304.wav,0,0,14.342,S4U01616_20170620_223304_001,20/06/2017,22:33:04,22,20/06/2017,10:33:04,10,PIPPIP,43,29,0.674,0.660341,PIPPYG,43,48.852,15.34,3.436,57.953,48.296,50.459,338.84,49.607,1.678,360.034,2.949,11.93,1,PIPPIP
,S4U01616_20170620_223320.wav,0,0,5.954,S4U01616_20170620_223320_001,20/06/2017,22:33:20,22,20/06/2017,10:33:20,10,PIPPIP,24,17,0.708,0.70373,PIPPYG,24,48.891,21.53,3.122,58.21,48.414,50.639,200.454,49.672,1.524,484.824,2.667,8.1,1,PIPPIP
,S4U01616_20170620_223328.wav,0,0,15,S4U01616_20170620_223328_001,20/06/2017,22:33:28,22,20/06/2017,10:33:28,10,PIPPIP,38,20,0.526,0.550651,PIPPYG,38,49.207,34.59,3.111,59.728,48.475,51.144,394.774,50.114,1.542,518.362,2.551,11.85,1,PIPPIP
,S4U01616_20170620_223345.wav,0,0,14.676,S4U01616_20170620_223345_001,20/06/2017,22:33:45,22,20/06/2017,10:33:45,10,PIPPIP,35,22,0.629,0.650055,PIPPYG,35,49.088,17.73,3.333,57.52,48.448,50.641,341.366,49.948,1.699,359.278,2.867,10.84,1,PIPPIP
,S4U01616_20170620_223402.wav,0,0,4.466,S4U01616_20170620_223402_001,20/06/2017,22:34:02,22,20/06/2017,10:34:02,10,PIPPIP,3,3,1,0.917721,PIPPYG,3,48.396,29.68,3.298,55.202,47.917,50.143,411.469,49.9,1.5,234.212,3.077,0.98,1,PIPPIP
,S4U01616_20170620_223408.wav,0,0,7.066,S4U01616_20170620_223408_001,20/06/2017,22:34:08,22,20/06/2017,10:34:08,10,PIPPIP,8,5,0.625,0.7135,PIPPYG,8,48.937,-12.65,3.902,59.598,48.071,50.597,964.888,49.106,2.487,515.737,3.595,2.47,1,PIPPIP
,S4U01616_20170620_223417.wav,0,0,6.716,S4U01616_20170620_223417_001,20/06/2017,22:34:17,22,20/06/2017,10:34:17,10,PIPPIP,11,10,0.909,0.815228,PIPPYG,11,48.259,71.75,3.609,55.524,47.822,49.857,328.638,49.608,1.876,147.652,2.998,3.68,1,PIPPIP
,S4U01616_20170620_223426.wav,0,0,12.322,S4U01616_20170620_223426_001,20/06/2017,22:34:26,22,20/06/2017,10:34:26,10,PIPPIP,41,26,0.634,0.541205,PIPPYG,41,46.796,23.38,3.021,56.248,46.22,48.591,300.39,47.573,1.681,371.119,2.642,11.26,1,PIPPIP
,S4U01616_20170620_223440.wav,0,0,15,S4U01616_20170620_223440_001,20/06/2017,22:34:40,22,20/06/2017,10:34:40,10,PIPPIP,73,51,0.699,0.57816,PIPPYG,73,48.431,6.08,3.257,56.188,47.632,49.912,204.345,48.999,1.774,337.526,2.849,20.74,1,PIPPIP
,S4U01616_20170620_223457.wav,0,0,9.518,S4U01616_20170620_223457_001,20/06/2017,22:34:57,22,20/06/2017,10:34:57,10,PIPPIP,24,11,0.458,0.552015,PIPPYG,24,49.618,25.49,2.897,60.245,48.977,51.772,393.269,50.811,1.605,411.691,2.519,6.87,1,PIPPIP
,S4U01616_20170620_223509.wav,0,0,6.186,S4U01616_20170620_223509_001,20/06/2017,22:35:09,22,20/06/2017,10:35:09,10,PIPPIP,10,8,0.8,0.729877,PIPPYG,10,48.887,16.5,3.554,56.885,48.21,50.382,353.498,49.41,1.77,371.791,2.959,3.29,1,PIPPIP
,S4U01616_20170620_223536.wav,0,0,3.768,S4U01616_20170620_223536_001,20/06/2017,22:35:36,22,20/06/2017,10:35:36,10,PIPPIP,3,2,0.667,0.576524,PIPPYG,3,49.091,98.44,2.297,55.618,48.594,50.5,134.466,50.338,1.302,720.576,1.895,1.18,1,PIPPIP
,S4U01616_20170620_223543.wav,0,0,8.902,S4U01616_20170620_223543_001,20/06/2017,22:35:43,22,20/06/2017,10:35:43,10,PIPPIP,38,26,0.684,0.770948,PIPPYG,38,49.32,12.75,2.999,60.981,48.415,51.342,149.87,49.991,1.7,530.159,2.5,11.9,1,PIPPIP
,S4U01616_20170620_223554.wav,0,0,6.212,S4U01616_20170620_223554_001,20/06/2017,22:35:54,22,20/06/2017,10:35:54,10,PIPPIP,10,8,0.8,0.633973,PIPPYG,10,49.392,22.1,3.098,59.019,48.795,51.328,364.567,50.203,1.863,429.003,2.767,3.68,1,PIPPIP
,S4U01616_20170620_223602.wav,0,0,3.46,S4U01616_20170620_223602_001,20/06/2017,22:36:02,22,20/06/2017,10:36:02,10,NoID,0,0,0,0,,1,48.572,104.73,2.231,53.001,48.256,50.201,0,50.316,1.341,241.906,1.827,2.26,1,NoID
,S4U01616_20170620_223607.wav,0,0,7.364,S4U01616_20170620_223607_001,20/06/2017,22:36:07,22,20/06/2017,10:36:07,10,PIPPIP,20,19,0.95,0.84747,PIPPYG,20,48.775,26.39,3.69,65.136,48.322,51.503,362.903,49.897,1.867,603.843,3.142,4.91,1,PIPPIP
,S4U01616_20170620_223616.wav,0,0,7.242,S4U01616_20170620_223616_001,20/06/2017,22:36:16,22,20/06/2017,10:36:16,10,PIPPIP,22,19,0.864,0.82332,PIPPYG,22,48.716,32.79,2.957,60.67,48.194,51.021,213.997,49.721,1.542,362.852,2.56,7.49,1,PIPPIP
,S4U01616_20170620_223626.wav,0,0,7.636,S4U01616_20170620_223626_001,20/06/2017,22:36:26,22,20/06/2017,10:36:26,10,PIPPIP,26,22,0.846,0.793326,PIPPYG,26,48.892,28.76,3.374,62.768,47.944,51.292,185.175,49.763,1.702,545.015,2.688,9.7,1,PIPPIP
,S4U01616_20170620_223640.wav,0,0,8.59,S4U01616_20170620_223640_001,20/06/2017,22:36:40,22,20/06/2017,10:36:40,10,PIPPIP,39,28,0.718,0.636777,PIPPYG,39,48.1,28.23,3.347,57.673,47.496,49.88,183.466,48.838,1.772,398.002,2.881,13.29,1,PIPPIP
,S4U01616_20170620_223651.wav,0,0,15,S4U01616_20170620_223651_001,20/06/2017,22:36:51,22,20/06/2017,10:36:51,10,PIPPIP,62,47,0.758,0.756502,PIPPYG,62,49.154,19.88,3.305,62.545,48.502,51.687,243.925,50.115,1.895,473.788,2.97,20.11,1,PIPPIP
,S4U01616_20170620_223708.wav,0,0,15,S4U01616_20170620_223708_001,20/06/2017,22:37:08,22,20/06/2017,10:37:08,10,PIPPIP,67,35,0.522,0.617478,PIPPYG,67,49.243,19.72,3.235,61.882,48.36,51.498,218.825,49.872,1.827,536.064,2.767,22.13,1,PIPPIP
,S4U01616_20170620_223725.wav,0,0,15,S4U01616_20170620_223725_001,20/06/2017,22:37:25,22,20/06/2017,10:37:25,10,PIPPIP,67,54,0.806,0.784995,,67,47.378,16.63,3.108,58.237,46.481,49.255,225.076,47.979,1.813,516.648,2.668,22.49,1,PIPPIP
,S4U01616_20170620_223742.wav,0,0,3.824,S4U01616_20170620_223742_001,20/06/2017,22:37:42,22,20/06/2017,10:37:42,10,PIPPIP,8,8,1,0.8299,,8,46.183,9.08,3.266,50.238,44.638,46.368,218.986,46.412,1.72,360.654,2.2,2.91,1,PIPPIP
,S4U01616_20170620_223748.wav,0,0,12.432,S4U01616_20170620_223748_001,20/06/2017,22:37:48,22,20/06/2017,10:37:48,10,PIPPIP,42,33,0.786,0.778698,PIPPYG,42,48.526,22.75,3.378,59.588,47.869,50.615,299.302,49.365,1.865,459.884,2.944,12.61,1,PIPPIP
,S4U01616_20170620_223802.wav,0,0,10.684,S4U01616_20170620_223802_001,20/06/2017,22:38:02,22,20/06/2017,10:38:02,10,PIPPIP,42,33,0.786,0.733913,PIPPYG,42,48.828,16.47,3.086,57.902,48.176,50.619,193.125,49.82,1.437,325.555,2.594,11.71,1,PIPPIP
,S4U01616_20170620_223819.wav,0,0,8.998,S4U01616_20170620_223819_001,20/06/2017,22:38:19,22,20/06/2017,10:38:19,10,PIPPIP,32,21,0.656,0.708365,PIPPYG,32,49.089,29.45,3.154,63.24,48.458,51.736,237.53,49.965,1.811,590.513,2.747,10.58,1,PIPPIP
,S4U01616_20170620_223831.wav,0,0,15,S4U01616_20170620_223831_001,20/06/2017,22:38:31,22,20/06/2017,10:38:31,10,PIPPIP,80,65,0.813,0.801885,PIPPYG,80,48.835,4.18,3.082,60.711,48.01,50.942,186.422,49.431,1.812,509.398,2.735,28.21,1,PIPPIP
,S4U01616_20170620_223848.wav,0,0,9.77,S4U01616_20170620_223848_001,20/06/2017,22:38:48,22,20/06/2017,10:38:48,10,PIPPIP,31,25,0.806,0.791254,PIPPYG,31,48.593,29.38,2.996,60.355,48.16,50.949,212.075,49.647,1.607,526.697,2.696,8.86,1,PIPPIP
,S4U01616_20170620_223859.wav,0,0,10.412,S4U01616_20170620_223859_001,20/06/2017,22:38:59,22,20/06/2017,10:38:59,10,PIPPIP,31,27,0.871,0.780949,PIPPYG,31,48.501,21.45,2.923,58.214,47.876,50.426,247.759,49.267,1.6,401.104,2.537,10.26,1,PIPPIP
,S4U01616_20170620_223913.wav,0,0,8.258,S4U01616_20170620_223913_001,20/06/2017,22:39:13,22,20/06/2017,10:39:13,10,PIPPIP,25,21,0.84,0.803586,PIPPYG,25,49.123,19.64,3.13,61.548,48.559,51.466,187.564,49.865,1.738,525.053,2.752,7.28,1,PIPPIP
,S4U01616_20170620_223924.wav,0,0,15,S4U01616_20170620_223924_001,20/06/2017,22:39:24,22,20/06/2017,10:39:24,10,PIPPIP,64,52,0.813,0.807028,PIPPYG,64,49.017,17.07,2.907,60.933,48.172,51.146,236.088,49.671,1.585,479.979,2.486,20.02,1,PIPPIP
,S4U01616_20170620_223946.wav,0,0,8.608,S4U01616_20170620_223946_001,20/06/2017,22:39:46,22,20/06/2017,10:39:46,10,PIPPIP,30,19,0.633,0.671926,PIPPYG,30,49.466,-2.63,3.157,63.797,48.331,51.9,170.412,49.946,1.799,625.281,2.652,10.82,1,PIPPIP
,S4U01616_20170620_223957.wav,0,0,5.64,S4U01616_20170620_223957_001,20/06/2017,22:39:57,22,20/06/2017,10:39:57,10,PIPPIP,13,8,0.615,0.616512,PIPPYG,13,49.253,20.83,2.584,60.401,48.33,51.355,238.368,50.175,1.457,551.138,2.159,5.19,1,PIPPIP
,S4U01616_20170620_224005.wav,0,0,5.14,S4U01616_20170620_224005_001,20/06/2017,22:40:05,22,20/06/2017,10:40:05,10,PIPPIP,8,3,0.375,0.60222,PIPPYG,8,49.391,4.8,3.21,53.273,48.099,49.835,291.319,49.553,1.544,161.474,2.273,3.5,1,PIPPIP
,S4U01616_20170620_224159.wav,0,0,10.236,S4U01616_20170620_224159_001,20/06/2017,22:41:59,22,20/06/2017,10:41:59,10,PIPPIP,18,18,1,0.851975,PIPNAT,18,45.648,-8.21,3.238,49.519,44.58,46.182,357.299,46.147,1.527,238.547,2.35,8.02,1,PIPPIP
,S4U01616_20170620_224229.wav,0,0,5.496,S4U01616_20170620_224229_001,20/06/2017,22:42:29,22,20/06/2017,10:42:29,10,PIPPIP,8,7,0.875,0.829666,PIPNAT,8,45.08,0.32,3.564,47.284,43.971,45.297,291.194,45.013,1.74,191.339,2.507,1.89,1,PIPPIP
,S4U01616_20170620_224249.wav,0,0,9.168,S4U01616_20170620_224249_001,20/06/2017,22:42:49,22,20/06/2017,10:42:49,10,PIPPIP,22,22,1,0.869596,PIPPYG,22,46.65,10.59,3.304,53.933,46.145,47.96,321.535,47.368,1.842,321.841,2.885,5.37,1,PIPPIP
,S4U01616_20170620_224305.wav,0,0,15,S4U01616_20170620_224305_001,20/06/2017,22:43:05,22,20/06/2017,10:43:05,10,PIPPIP,68,56,0.824,0.787107,PIPPYG,68,48.012,19.43,3.148,56.189,47.203,49.424,221.346,48.889,1.508,413.637,2.557,20.32,1,PIPPIP
,S4U01616_20170620_224325.wav,0,0,5.968,S4U01616_20170620_224325_001,20/06/2017,22:43:25,22,20/06/2017,10:43:25,10,PIPPIP,22,19,0.864,0.815329,PIPPYG,22,49.075,32.3,2.935,62.1,48.341,51.186,136.914,50.009,1.503,662.136,2.433,8.18,1,PIPPIP
,S4U01616_20170620_224338.wav,0,0,9.65,S4U01616_20170620_224338_001,20/06/2017,22:43:38,22,20/06/2017,10:43:38,10,PIPPIP,28,27,0.964,0.834469,,28,45.581,21.68,4.099,53.789,45.139,47.011,222.089,46.444,2.052,416.17,3.522,6.76,1,PIPPIP
,S4U01616_20170620_224353.wav,0,0,15,S4U01616_20170620_224353_001,20/06/2017,22:43:53,22,20/06/2017,10:43:53,10,PIPPIP,57,47,0.825,0.838447,PIPNAT,57,46.165,26.52,2.999,57.264,45.431,48.235,219.16,46.841,1.777,462.928,2.624,16.73,1,PIPPIP
,S4U01616_20170620_224412.wav,0,0,15,S4U01616_20170620_224412_001,20/06/2017,22:44:12,22,20/06/2017,10:44:12,10,PIPPIP,73,65,0.89,0.834378,PIPNAT,73,46.387,17.59,3.039,57.4,45.66,48.381,183.514,47.191,1.622,504.615,2.606,21.77,1,PIPPIP
,S4U01616_20170620_224429.wav,0,0,10.414,S4U01616_20170620_224429_001,20/06/2017,22:44:29,22,20/06/2017,10:44:29,10,PIPPIP,50,47,0.94,0.870467,,50,46.366,7.87,2.974,59.87,45.618,48.826,209.222,46.853,1.722,565.816,2.585,14.02,1,PIPPIP
,S4U01616_20170620_224441.wav,0,0,15,S4U01616_20170620_224441_001,20/06/2017,22:44:41,22,20/06/2017,10:44:41,10,PIPPIP,50,46,0.92,0.825809,PIPNAT,50,45.857,35.05,3.062,57.321,45.358,48.026,281.478,46.688,1.667,503.648,2.636,13.85,1,PIPPIP
,S4U01616_20170620_224458.wav,0,0,7.382,S4U01616_20170620_224458_001,20/06/2017,22:44:58,22,20/06/2017,10:44:58,10,PIPPIP,20,17,0.85,0.83632,,20,46.212,22.05,2.92,57.892,45.457,48.479,217.49,46.833,1.759,506.215,2.691,5.47,1,PIPPIP
,S4U01616_20170620_224507.wav,0,0,15,S4U01616_20170620_224507_001,20/06/2017,22:45:07,22,20/06/2017,10:45:07,10,PIPPIP,48,41,0.854,0.853856,,48,46.532,19.26,2.681,58.897,45.745,48.77,304.294,47.167,1.514,574.09,2.314,12.79,1,PIPPIP
,S4U01616_20170620_224524.wav,0,0,12.572,S4U01616_20170620_224524_001,20/06/2017,22:45:24,22,20/06/2017,10:45:24,10,PIPPIP,50,45,0.9,0.8712,,50,46.427,11.58,3.029,59.134,45.71,48.725,182.879,47.073,1.626,559.724,2.554,15.79,1,PIPPIP
,S4U01616_20170620_224539.wav,0,0,15,S4U01616_20170620_224539_001,20/06/2017,22:45:39,22,20/06/2017,10:45:39,10,PIPPIP,49,46,0.939,0.876606,,49,46.168,31.36,2.974,58.542,45.553,48.48,243.562,46.964,1.644,494.022,2.582,14.93,1,PIPPIP
,S4U01616_20170620_224556.wav,0,0,11.776,S4U01616_20170620_224556_001,20/06/2017,22:45:56,22,20/06/2017,10:45:56,10,PIPPIP,33,28,0.848,0.849058,,33,46.692,31.4,2.762,56.587,45.75,48.623,265.884,47.232,1.612,443.058,2.322,11.66,1,PIPPIP
,S4U01616_20170620_224609.wav,0,0,3.782,S4U01616_20170620_224609_001,20/06/2017,22:46:09,22,20/06/2017,10:46:09,10,PIPPIP,6,5,0.833,0.776991,PIPNAT,6,46.297,60.27,2.618,50.526,45.849,47.136,173.494,47.399,1.289,321.823,1.959,1.86,1,PIPPIP
,S4U01616_20170620_224616.wav,0,0,15,S4U01616_20170620_224616_001,20/06/2017,22:46:16,22,20/06/2017,10:46:16,10,PIPPIP,72,67,0.931,0.873118,,72,46.288,23.59,3.014,59.661,45.708,48.78,198.374,47.036,1.725,565.44,2.627,21.97,1,PIPPIP
,S4U01616_20170620_224634.wav,0,0,15,S4U01616_20170620_224634_001,20/06/2017,22:46:34,22,20/06/2017,10:46:34,10,PIPPIP,49,46,0.939,0.860911,PIPNAT,49,46.049,35.07,2.893,55.957,45.359,47.993,303.147,46.928,1.613,427.079,2.438,16.14,1,PIPPIP
,S4U01616_20170620_224652.wav,0,0,10.914,S4U01616_20170620_224652_001,20/06/2017,22:46:52,22,20/06/2017,10:46:52,10,PIPPIP,43,40,0.93,0.891906,,43,46.822,28.99,2.989,60.97,46.255,49.495,202.583,47.413,1.835,678.387,2.696,13.58,1,PIPPIP
,S4U01616_20170620_224707.wav,0,0,14.962,S4U01616_20170620_224707_001,20/06/2017,22:47:07,22,20/06/2017,10:47:07,10,PIPPIP,81,75,0.926,0.864756,PIPNAT,81,46.147,34.12,3.248,58.603,45.548,48.391,173.096,47.101,1.706,573.485,2.707,25.14,1,PIPPIP
,S4U01616_20170620_224724.wav,0,0,13.838,S4U01616_20170620_224724_001,20/06/2017,22:47:24,22,20/06/2017,10:47:24,10,PIPPIP,39,37,0.949,0.877362,,39,46.721,24.64,2.611,57.573,46.051,48.871,218.597,47.486,1.429,489.272,2.311,11.55,1,PIPPIP
,S4U01616_20170620_224740.wav,0,0,15,S4U01616_20170620_224740_001,20/06/2017,22:47:40,22,20/06/2017,10:47:40,10,PIPPIP,72,65,0.903,0.879171,,72,46.481,24.63,2.936,58.878,45.825,48.857,196.813,47.397,1.639,536.896,2.575,22.75,1,PIPPIP
,S4U01616_20170620_224757.wav,0,0,4.778,S4U01616_20170620_224757_001,20/06/2017,22:47:57,22,20/06/2017,10:47:57,10,PIPPIP,12,12,1,0.943065,,12,45.818,29.85,3.398,61.871,45.222,48.688,189.618,46.837,1.802,665.463,2.992,3.24,1,PIPPIP
,S4U01616_20170620_224803.wav,0,0,15,S4U01616_20170620_224803_001,20/06/2017,22:48:03,22,20/06/2017,10:48:03,10,PIPPIP,46,41,0.891,0.869019,,46,46.107,14.3,2.797,58.975,45.535,48.509,328.59,46.663,1.698,599.559,2.515,12.73,1,PIPPIP
,S4U01616_20170620_224826.wav,0,0,3.376,S4U01616_20170620_224826_001,20/06/2017,22:48:26,22,20/06/2017,10:48:26,10,PIPPIP,5,3,0.6,0.879274,,5,46.744,53.32,2.347,56.41,46.576,49.061,132.885,48.174,1.062,474.489,1.993,1.43,1,PIPPIP
,S4U01616_20170620_224831.wav,0,0,15,S4U01616_20170620_224831_001,20/06/2017,22:48:31,22,20/06/2017,10:48:31,10,PIPPIP,25,22,0.88,0.867872,,25,46.711,39.02,2.837,59.17,46.277,49.156,490.564,47.643,1.535,488.451,2.378,7.76,1,PIPPIP
,S4U01616_20170620_224849.wav,0,0,14.958,S4U01616_20170620_224849_001,20/06/2017,22:48:49,22,20/06/2017,10:48:49,10,PIPPIP,55,48,0.873,0.839533,,55,46.35,26.27,2.674,60.204,45.813,49.04,234.272,47.313,1.51,586.892,2.36,17.16,1,PIPPIP
,S4U01616_20170620_224906.wav,0,0,8.36,S4U01616_20170620_224906_001,20/06/2017,22:49:06,22,20/06/2017,10:49:06,10,PIPPIP,18,16,0.889,0.855124,,18,46.503,54.65,2.472,56.41,45.602,48.347,356.301,47.328,1.248,370.788,1.967,5.67,1,PIPPIP
,S4U01616_20170620_224916.wav,0,0,14.55,S4U01616_20170620_224916_001,20/06/2017,22:49:16,22,20/06/2017,10:49:16,10,PIPPIP,41,40,0.976,0.864802,,41,45.614,21.35,3.442,58.419,45.098,47.824,223.655,46.369,1.94,488.123,3.056,8.86,1,PIPPIP
,S4U01616_20170620_224952.wav,0,0,3.364,S4U01616_20170620_224952_001,20/06/2017,22:49:52,22,20/06/2017,10:49:52,10,Noise,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PIPPIP
,S4U01616_20170620_225037.wav,0,0,8.67,S4U01616_20170620_225037_001,20/06/2017,22:50:37,22,20/06/2017,10:50:37,10,PIPPIP,22,20,0.909,0.825055,PIPNAT,22,45.104,1.9,3.425,50.223,44.206,45.967,257.033,45.39,1.538,278.586,2.462,6.98,1,PIPPIP
,S4U01616_20170620_225115.wav,0,0,15,S4U01616_20170620_225115_001,20/06/2017,22:51:15,22,20/06/2017,10:51:15,10,PIPPIP,73,62,0.849,0.811661,,73,45.572,18.42,3.024,56.834,45.054,47.92,188.371,46.306,1.803,447.309,2.725,19.08,1,PIPPIP
,S4U01616_20170620_225132.wav,0,0,12.564,S4U01616_20170620_225132_001,20/06/2017,22:51:32,22,20/06/2017,10:51:32,10,PIPPIP,45,40,0.889,0.830482,PIPNAT,45,45.443,23.35,3.159,55.999,44.818,47.587,205.371,46.103,1.851,416.303,2.677,11.5,1,PIPPIP
,S4U01616_20170620_225148.wav,0,0,4.952,S4U01616_20170620_225148_001,20/06/2017,22:51:48,22,20/06/2017,10:51:48,10,PIPPIP,5,5,1,0.830613,PIPNAT,5,45.462,9.62,2.421,48.022,44.798,45.937,1141.539,45.793,1.017,82.788,1.984,1.84,1,PIPPIP
,S4U01616_20170620_225200.wav,0,0,8.12,S4U01616_20170620_225200_001,20/06/2017,22:52:00,22,20/06/2017,10:52:00,10,PIPPIP,23,19,0.826,0.634545,PIPNAT,23,43.796,24.76,3.077,50.652,43.148,45.027,205.488,44.39,1.638,364.705,2.519,8.34,1,PIPPIP
,S4U01616_20170620_225216.wav,0,0,7.21,S4U01616_20170620_225216_001,20/06/2017,22:52:16,22,20/06/2017,10:52:16,10,PIPPIP,27,25,0.926,0.78843,PIPNAT,27,44.775,17.83,2.887,55.874,44.05,46.79,155.182,45.293,1.645,491.97,2.43,9.05,1,PIPPIP
,S4U01616_20170620_225225.wav,0,0,11.662,S4U01616_20170620_225225_001,20/06/2017,22:52:25,22,20/06/2017,10:52:25,10,PIPPIP,55,51,0.927,0.79058,PIPNAT,55,45.051,12.7,3.194,52.909,44.378,46.546,193.013,45.657,1.697,341.668,2.72,17.06,1,PIPPIP
